GeneID	logFC	logCPM	F	PValue	FDR
PPP1R14D	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
LINC00489	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
SERPINB12	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
KRT36	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
AQP6	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
PPP1R2P2	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
GSC	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
MIR3198-1	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
GGT3P	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
NIM1K	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
HPD	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
LINC01267	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
C3orf35	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
FAM166C	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
MAP11	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
PRSS42P	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
NCMAP	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
LOC105374042	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
RNF183	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
LINC02046	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
LINC00885	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
TM4SF19-AS1	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
LINC00649	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
LINC01587	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
LINC002481	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
CAPN12	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
RAMP3	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
LINC01095	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
MC3R	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
LINC02106	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
C5orf64-AS1	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
SFRP4	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
MT1B	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
LOC101927190	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
ANKRD1	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
LOC100507387	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
ZNF204P	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
BPIFB4	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
ZNF723	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
KCNH3	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
CPTP	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
KRTAP16-1	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
LINC01615	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
SPATA25	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
LOC100506178	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
PTCSC3	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
PCA3	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
RPL13AP17	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
COL1A2-AS1	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
LOC101927550	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
LOC105375504	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
NPY5R	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
ATP4A	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
FAM87A	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
LOC286083	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
GALR2	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
GLOD5	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
SAMD11	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
LINC01181	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
LINC00964	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
TBX15	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
PGM5P2	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
UNQ6494	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
CASQ1	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
GS1-600G8.3	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
PCDHB14	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
TMEM225	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
LRIT3	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
LOC100421746	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
OR7G1	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
LINC02809	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
AGAP10P	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
PATE2	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
TMEM236	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
WNK4	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
PRAMEF12	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
OR2T4	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
IL22RA2	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
C17orf97	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
SH2D7	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
KRTAP5-7	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
OR51A4	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
OR8H2	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
CRTC2	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
SPATA31E1	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
C1QTNF8	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
C10orf55	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
KRTAP10-6	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
RDH12	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
ANGPTL1	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
MMP17	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
LINC00319	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
DELEC1	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
SOX10	0.780257438474123	0.291771861117316	0.0851106130929093	0.770488609653944	1
BMS1P20	-0.148106785866213	4.56800697013973	0.0848663801340498	0.770808924546648	1
PNISR	-0.0708643868408888	7.01510198857161	0.0845044506340582	0.771284520952164	1
LNX1	0.492800747671081	0.885319286799152	0.084394145262622	0.771429688174356	1
PRDM12	0.492800747671081	0.885319286799152	0.084394145262622	0.771429688174356	1
SLC2A10	0.492800747671081	0.885319286799152	0.084394145262622	0.771429688174356	1
AZIN2	0.492800747671081	0.885319286799152	0.084394145262622	0.771429688174356	1
MYH13	0.492800747671081	0.885319286799152	0.084394145262622	0.771429688174356	1
LOC101928042	0.492800747671081	0.885319286799152	0.084394145262622	0.771429688174356	1
ZNF79	0.492800747671081	0.885319286799152	0.084394145262622	0.771429688174356	1
CBFA2T3	-0.275509456903389	2.52920576896047	0.0843098079601299	0.77154074956941	1
SREBF2-AS1	-0.245658412838075	2.8643850863214	0.0842348864911494	0.771639462052706	1
CD151	0.42309459335006	1.30657865254882	0.08417029116653	0.771724607581492	1
LINC00537	0.42309459335006	1.30657865254882	0.08417029116653	0.771724607581492	1
ECPAS	-0.170279626198284	4.08540105736141	0.0841484376076121	0.771753421598788	1
APTX	-0.126412003547502	5.06853177884952	0.083878514065358	0.772109651998326	1
WRAP73	0.244375110376455	2.84111444608668	0.0838012960090452	0.772211674441961	1
APEX2	0.322652846986081	2.03705779314201	0.0837152188643984	0.772325461799762	1
PRDM15	-0.449502290751981	1.20494327481638	0.0835675427635529	0.772520826010453	1
DCXR-DT	-0.449502290751981	1.20494327481638	0.0835675427635529	0.772520826010453	1
CDC42BPB	-0.359586725058734	1.78785836168792	0.0832924672362076	0.772885229240746	1
CD99L2	0.48908321231168	0.884895079759802	0.0831755820066904	0.773040268974867	1
SAXO2	0.48908321231168	0.884895079759802	0.0831755820066904	0.773040268974867	1
LOC100128398	0.48908321231168	0.884895079759802	0.0831755820066904	0.773040268974867	1
LOC101926935	0.48908321231168	0.884895079759802	0.0831755820066904	0.773040268974867	1
GTF2IP23	0.48908321231168	0.884895079759802	0.0831755820066904	0.773040268974867	1
ADCY9	0.48908321231168	0.884895079759802	0.0831755820066904	0.773040268974867	1
FREM2	0.48908321231168	0.884895079759802	0.0831755820066904	0.773040268974867	1
ZCCHC10	0.0576109776566603	7.80171704295464	0.0828401894260467	0.773485798936736	1
C8orf44	0.217545548101259	3.2020226434904	0.0828329899898008	0.773495373246799	1
BET1L	0.24751998149737	2.77707079048196	0.082570214162704	0.773845139585719	1
DIAPH3	0.137391226148867	4.76258570461938	0.0825244134257734	0.773906164041824	1
MLLT1	-0.304320362958814	2.21053748937855	0.0821241936436733	0.774440194717295	1
MPRIP	-0.204683072768997	3.4149461234365	0.0821159119138128	0.774451260245521	1
GID4	-0.291604971304941	2.32313862654719	0.0820043065189291	0.77460043931238	1
ANO2	0.485367249132993	0.884470965811341	0.0819666786680329	0.774650759914825	1
ZNF853	0.485367249132993	0.884470965811341	0.0819666786680329	0.774650759914825	1
FAM198B-AS1	0.485367249132993	0.884470965811341	0.0819666786680329	0.774650759914825	1
COL15A1	0.485367249132993	0.884470965811341	0.0819666786680329	0.774650759914825	1
ZNF784	0.485367249132993	0.884470965811341	0.0819666786680329	0.774650759914825	1
FGF4	0.485367249132993	0.884470965811341	0.0819666786680329	0.774650759914825	1
SPTBN2	0.485367249132993	0.884470965811341	0.0819666786680329	0.774650759914825	1
CALR3	0.485367249132993	0.884470965811341	0.0819666786680329	0.774650759914825	1
MNS1	-0.106344896004095	5.60219542091973	0.0819317202491773	0.774697521823265	1
MAP3K9	-0.411046802317029	1.42439614775389	0.0819184089183003	0.774715330478428	1
NIFK	-0.0587082206143664	7.68789501980667	0.0817347955905112	0.774961138718742	1
ARHGEF16	-0.619046465560084	0.554257852315149	0.081687911754704	0.775023951263349	1
PKN2-AS1	-0.619046465560084	0.554257852315149	0.081687911754704	0.775023951263349	1
HJV	-0.619046465560084	0.554257852315149	0.081687911754704	0.775023951263349	1
RASGEF1A	-0.619046465560084	0.554257852315149	0.081687911754704	0.775023951263349	1
SEC14L6	-0.619046465560084	0.554257852315149	0.081687911754704	0.775023951263349	1
AMZ1	-0.619046465560084	0.554257852315149	0.081687911754704	0.775023951263349	1
HLX	-0.619046465560084	0.554257852315149	0.081687911754704	0.775023951263349	1
ADCY6	-0.619046465560084	0.554257852315149	0.081687911754704	0.775023951263349	1
PAX6-AS1	-0.619046465560084	0.554257852315149	0.081687911754704	0.775023951263349	1
NAT8L	-0.619046465560084	0.554257852315149	0.081687911754704	0.775023951263349	1
SLPI	-0.619046465560084	0.554257852315149	0.081687911754704	0.775023951263349	1
SPATA16	-0.619046465560084	0.554257852315149	0.081687911754704	0.775023951263349	1
SLC30A10	-0.619046465560084	0.554257852315149	0.081687911754704	0.775023951263349	1
USP29	-0.619046465560084	0.554257852315149	0.081687911754704	0.775023951263349	1
CYP26B1	-0.619046465560084	0.554257852315149	0.081687911754704	0.775023951263349	1
CYP4F2	-0.619046465560084	0.554257852315149	0.081687911754704	0.775023951263349	1
MAEL	-0.619046465560084	0.554257852315149	0.081687911754704	0.775023951263349	1
MYCNOS	-0.619046465560084	0.554257852315149	0.081687911754704	0.775023951263349	1
ABLIM3	-0.619046465560084	0.554257852315149	0.081687911754704	0.775023951263349	1
SLC34A2	-0.619046465560084	0.554257852315149	0.081687911754704	0.775023951263349	1
SLC4A11	-0.619046465560084	0.554257852315149	0.081687911754704	0.775023951263349	1
C18orf15	-0.619046465560084	0.554257852315149	0.081687911754704	0.775023951263349	1
SFTPB	-0.619046465560084	0.554257852315149	0.081687911754704	0.775023951263349	1
IL11RA	-0.619046465560084	0.554257852315149	0.081687911754704	0.775023951263349	1
TMPRSS13	-0.619046465560084	0.554257852315149	0.081687911754704	0.775023951263349	1
SNORD51	-0.619046465560084	0.554257852315149	0.081687911754704	0.775023951263349	1
RBP1	-0.619046465560084	0.554257852315149	0.081687911754704	0.775023951263349	1
PLEKHG3	-0.619046465560084	0.554257852315149	0.081687911754704	0.775023951263349	1
FBXW4P1	-0.619046465560084	0.554257852315149	0.081687911754704	0.775023951263349	1
FAM133A	-0.619046465560084	0.554257852315149	0.081687911754704	0.775023951263349	1
TTC6	-0.619046465560084	0.554257852315149	0.081687911754704	0.775023951263349	1
GABRA4	-0.619046465560084	0.554257852315149	0.081687911754704	0.775023951263349	1
LINC02085	-0.619046465560084	0.554257852315149	0.081687911754704	0.775023951263349	1
SLC38A3	-0.619046465560084	0.554257852315149	0.081687911754704	0.775023951263349	1
SLC12A1	-0.619046465560084	0.554257852315149	0.081687911754704	0.775023951263349	1
CCEPR	-0.619046465560084	0.554257852315149	0.081687911754704	0.775023951263349	1
SSTR3	-0.619046465560084	0.554257852315149	0.081687911754704	0.775023951263349	1
KCNK2	-0.619046465560084	0.554257852315149	0.081687911754704	0.775023951263349	1
BMP3	-0.619046465560084	0.554257852315149	0.081687911754704	0.775023951263349	1
WFIKKN1	-0.619046465560084	0.554257852315149	0.081687911754704	0.775023951263349	1
LOC102724708	-0.619046465560084	0.554257852315149	0.081687911754704	0.775023951263349	1
MX2	-0.619046465560084	0.554257852315149	0.081687911754704	0.775023951263349	1
TOX4	0.1585224688383	4.2597149962941	0.0816545145588082	0.775068706995772	1
TNFAIP8L1	-0.352249482629148	1.80609792882273	0.0815010316872326	0.775274517482641	1
PSMB10	-0.152499666245169	4.3952563828393	0.0813635260402187	0.775459081625856	1
MATN2	-0.351901180776951	1.80035558278013	0.0811284962302984	0.775774936471494	1
TEDC2	0.38763386155666	1.49442106057514	0.0807229048584325	0.77632117318723	1
PLXNB2	-0.407844283695069	1.42479379910434	0.0806739655291599	0.776387183207575	1
KCNIP3	-0.613990250375604	0.554690843938487	0.0804658833173297	0.77666808912272	1
ANKS1B	-0.613990250375604	0.554690843938487	0.0804658833173297	0.77666808912272	1
AP2A1	-0.613990250375604	0.554690843938487	0.0804658833173297	0.77666808912272	1
AADACL3	-0.613990250375604	0.554690843938487	0.0804658833173297	0.77666808912272	1
RD3	-0.613990250375604	0.554690843938487	0.0804658833173297	0.77666808912272	1
CTNNA3	-0.613990250375604	0.554690843938487	0.0804658833173297	0.77666808912272	1
LRP1B	-0.613990250375604	0.554690843938487	0.0804658833173297	0.77666808912272	1
DRC7	-0.613990250375604	0.554690843938487	0.0804658833173297	0.77666808912272	1
SCN11A	-0.613990250375604	0.554690843938487	0.0804658833173297	0.77666808912272	1
MFAP2	-0.613990250375604	0.554690843938487	0.0804658833173297	0.77666808912272	1
CFAP69	-0.613990250375604	0.554690843938487	0.0804658833173297	0.77666808912272	1
ARHGEF15	-0.613990250375604	0.554690843938487	0.0804658833173297	0.77666808912272	1
SNX29P1	-0.613990250375604	0.554690843938487	0.0804658833173297	0.77666808912272	1
NOS2P3	-0.613990250375604	0.554690843938487	0.0804658833173297	0.77666808912272	1
TOPAZ1	-0.613990250375604	0.554690843938487	0.0804658833173297	0.77666808912272	1
HTR2B	-0.613990250375604	0.554690843938487	0.0804658833173297	0.77666808912272	1
DCHS2	-0.613990250375604	0.554690843938487	0.0804658833173297	0.77666808912272	1
CFAP100	-0.613990250375604	0.554690843938487	0.0804658833173297	0.77666808912272	1
TPRN	-0.613990250375604	0.554690843938487	0.0804658833173297	0.77666808912272	1
PASD1	-0.613990250375604	0.554690843938487	0.0804658833173297	0.77666808912272	1
CFAP73	-0.613990250375604	0.554690843938487	0.0804658833173297	0.77666808912272	1
TDRP	-0.613990250375604	0.554690843938487	0.0804658833173297	0.77666808912272	1
RNF128	-0.613990250375604	0.554690843938487	0.0804658833173297	0.77666808912272	1
LOC105377975	-0.613990250375604	0.554690843938487	0.0804658833173297	0.77666808912272	1
ADAM3A	-0.613990250375604	0.554690843938487	0.0804658833173297	0.77666808912272	1
PCDHA12	-0.613990250375604	0.554690843938487	0.0804658833173297	0.77666808912272	1
LOC100133077	-0.613990250375604	0.554690843938487	0.0804658833173297	0.77666808912272	1
SNHG17	0.18745769600529	3.65806044506873	0.0802939595787187	0.776900478190685	1
GATB	0.147484886949015	4.47742779880694	0.080279091381924	0.776920588132828	1
VPS13B	-0.239229871180793	2.86819902440869	0.0802716032350884	0.776930716968714	1
SRGAP3	-0.440488324053537	1.19896838694885	0.080183628241145	0.777049754514379	1
AIMP1	0.056975431609652	7.77735780839102	0.0801319380726245	0.777119728548631	1
KIAA1324L	0.327243852235074	1.92659790421417	0.0798329620924572	0.777524937498025	1
APPL2	-0.224227633753026	3.0721228935867	0.0797691895766117	0.777611475816825	1
DPP4-DT	0.31429670557953	2.04138507780104	0.0795920663056565	0.777852025474577	1
FRG1BP	-0.276727008792012	2.42872546201561	0.0795637091285842	0.777890563949661	1
KAT6B	-0.21988226949588	3.12904367837303	0.0795419520519462	0.777920137665674	1
ZNF530	-0.40464186168306	1.42519152010089	0.0794390200566513	0.77806010914464	1
MIA3	-0.196374074488942	3.50859296607699	0.0793789217963494	0.778141878681505	1
WARS2	0.198222300372555	3.44730625428718	0.0792806545977302	0.778275652787704	1
NUBP1	0.208993438301846	3.26323891209698	0.0791930908640755	0.7783949313539	1
IP6K1	0.34213829844232	1.7922905053576	0.0789656141742066	0.778705131113043	1
NCAPH2	-0.347079384759459	1.8011034635674	0.0789651102672606	0.778705818803143	1
TAOK2	-0.436787815468148	1.19937446279211	0.0788757025515334	0.778827872479876	1
BRD3	-0.436787815468148	1.19937446279211	0.0788757025515334	0.778827872479876	1
KIF3A	-0.248437198278699	2.71539726100288	0.0786168616999587	0.779181646765021	1
UBE2D3-AS1	-0.18237121617963	3.72874192864254	0.0785044928614378	0.779335423959257	1
STOML3	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
LINC01134	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
HDAC10	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
ISX	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
TMEM274P	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
KAZN-AS1	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
TNFSF14	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
SPATA18	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
WNT5B	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
LINC02574	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
IGFBP3	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
CSMD2-AS1	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
FBXL19	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
MCHR2	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
SRMS	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
LINC01389	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
CCNJL	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
SNTG1	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
C19orf57	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
LBHD2	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
LRRC25	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
PRR25	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
C2CD4D-AS1	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
ADCK5	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
OR4E1	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
PCDHB2	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
RTN2	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
HSPA7	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
LOC101928673	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
LINC01633	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
PAX4	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
KLF4	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
TMEM235	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
ILDR1	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
TRIM73	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
ZNF735	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
TEKT3	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
VN1R5	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
RAC3	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
IL32	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
ZCCHC13	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
EFS	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
SNORA12	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
GSDME	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
ADAMTSL4	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
NOL4	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
ZNF768	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
ART5	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
ADCYAP1R1	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
LOC101928053	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
LOXL3	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
RBP3	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
UNC5A	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
HCN3	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
GJA4	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
MIR6503	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
RFFL	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
MAGEA11	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
PRDM13	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
BTG4	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
AATK	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
INMT	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
LINC02551	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
SOX1	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
LINC02387	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
GAS2L2	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
CCL17	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
ADAMDEC1	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
NXNL1	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
HOXC-AS2	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
LOC105369921	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
DHRS2	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
CEACAM7	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
LHX3	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
KCNK7	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
UGT2B15	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
GRK6P1	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
TPTE2P6	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
SELENOM	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
FRY-AS1	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
VSX1	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
RNF148	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
LOC100288208	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
LINC01069	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
AMDHD2	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
HRH3	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
GPR45	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
NKX1-2	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
ATF5	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
SPATA2L	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
ANO4	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
H4C7	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
PSD	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
NPVF	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
WNT7A	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
LINC02732	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
GABRQ	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
MGC15885	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
LINC01583	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
FBXL6	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
LOC729652	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
TWIST2	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
PPEF1	0.740524534494202	0.298215659664416	0.0784952058931796	0.779348138520542	1
